window,model,epoch,train_total_loss,train_multiclass_loss,train_directional_loss,validation_mean_daily_directional_auc,validation_mean_daily_rank_ic,validation_mean_daily_macro_auc,validation_mean_daily_extreme_auc,validation_log_loss
60,GRU,2,1.5908180742060185,0.9937323434868464,0.5970857315196478,0.5013667285095857,0.013582601486868542,0.576323080083949,0.5336124024597454,1.1773107197808037
60,GRU,3,1.4430897316738922,0.931286294926625,0.511803437650368,0.5042568542568543,0.014308857017741,0.5722802347710412,0.5325298385751019,1.2423944887040537
60,GRU,4,1.3035142941005302,0.8716320011241376,0.43188229158069147,0.5032098765432099,0.011076722396533014,0.567210647549642,0.5284659792232467,1.3468841391804043
60,GRU,5,1.190460503347649,0.8228830466914111,0.36757745697950694,0.5010319750795941,0.008503549098814097,0.5612712913969193,0.5247027859201147,1.430621605218871
60,GRU,6,1.0946542203590561,0.7803695799151728,0.3142846406696585,0.4940626216816693,-6.718590139666803e-05,0.5559253182612899,0.5195411776637907,1.5264596453643042
60,GRU,7,1.0175883891086606,0.7457879610954894,0.271800428274865,0.5012922879589546,0.007642552474971802,0.5592478152719415,0.5251208620956884,1.4841092637926374
60,GRU,8,0.9513509613833808,0.7149373869265406,0.2364135741258743,0.5005671224718845,0.006455112187795695,0.5571872271749001,0.5237683180952255,1.5827102652965361
60,Transformer,1,1.7117483766939359,1.0490025517943806,0.6627458253716306,0.4763803568565474,-0.02857759675936663,0.5739313806572753,0.5336750832854532,1.1056743908596258
60,Transformer,2,1.4876350794531426,0.9523587143536113,0.535276364145118,0.48817219817219826,-0.014488733002551053,0.5665309339244106,0.5273406752450512,1.2201278791348564
60,Transformer,3,1.30658688492683,0.8753906588991155,0.431196225145139,0.5001983554364506,0.0024485553180307977,0.5665298597370527,0.5295915896536117,1.262906597495944
60,Transformer,4,1.1688320822295406,0.8153784800084826,0.3534536036372842,0.4948904006046863,-0.004337668289448647,0.560765161775653,0.5219277737808643,1.426417814792475
60,Transformer,5,1.0576004428229713,0.7658235372426424,0.2917769065270452,0.4947868709773471,-0.003961337205893035,0.5552140660032705,0.5202741355014511,1.5280550833717805
60,Transformer,6,0.9672871759936172,0.7247627366837063,0.2425244393894454,0.49872534872534874,0.0010528701706643603,0.5556543002023575,0.5221122441125707,1.6021739424211474
60,Transformer,7,0.8958573691115892,0.6901891730705241,0.20566819578578527,0.4976096566572757,-0.0016331223964351584,0.556215249039839,0.5217303496138372,1.6513544411889594
60,Transformer,8,0.8393787308583246,0.6626704609221663,0.176708269828402,0.4973212854165235,-0.001474375421311215,0.5519765210284073,0.5210637165260992,1.7375404137491606
60,CNN+GRU,1,1.7199333727195572,1.0552487841322402,0.6646845876431662,0.5150230193087336,0.026057406216019423,0.5846071320251922,0.5520502536290803,1.0822867371305627
60,CNN+GRU,2,1.5920517180248397,0.9954865965222525,0.5965651207842118,0.5095815295815295,0.02389845009720175,0.5822526909561291,0.5450929464593801,1.1215547904287122
60,CNN+GRU,3,1.4403487188592758,0.9312393767938798,0.5091093424964214,0.5153457477267002,0.032595484939762887,0.577452717231179,0.5418555424188618,1.186013929912613
60,CNN+GRU,4,1.300430036116566,0.8715729935520609,0.42885704283133025,0.511921940493369,0.029212436632059458,0.5721767810898711,0.5362510813250378,1.2818705520515166
60,CNN+GRU,5,1.1788494288921356,0.8190452207300617,0.3598042085417867,0.5124902082044939,0.02941952056243598,0.5672196531667054,0.5332577313280451,1.3895109915677286
60,CNN+GRU,6,1.080914061834661,0.7758709078977916,0.30504315362386303,0.5118843766462814,0.027919671950796646,0.5671245303080209,0.5329190254603818,1.386484453892408
60,CNN+GRU,7,0.9950049886526156,0.7363970027235914,0.25860798607526486,0.5092368125701459,0.024361324329651053,0.5592714914938465,0.5267726080450401,1.54042594910809
60,CNN+GRU,8,0.9266042437599382,0.7048990195694048,0.22170522360043912,0.5099562518610138,0.024233197994016475,0.5607124880069511,0.5270481427789467,1.5568908819346823
60,CNN+Transformer,1,1.7134432332082228,1.049259336773029,0.6641838957783933,0.49270757461233655,-0.0006507870385223114,0.573304659660158,0.5331547559950703,1.136416440463057
60,CNN+Transformer,2,1.5116402129989026,0.9622941070515919,0.5493461045105595,0.5033063056872581,0.013607128170009284,0.5778301238039559,0.5417758940498625,1.119585578173586
60,CNN+Transformer,3,1.3147528383357465,0.8791580821282279,0.4355947566282815,0.49742046313474886,0.007859846405372017,0.566874225545787,0.5286020695151366,1.2581603428617185
60,CNN+Transformer,4,1.1548837154857383,0.8097098246011524,0.3451738900404947,0.5087070248975011,0.020069016765862986,0.5686452002947651,0.5336689383629385,1.3343273124348973
60,CNN+Transformer,5,1.026051266298478,0.7519151060213399,0.27413615985637524,0.5064843445795828,0.018298791453669208,0.5644663219712165,0.5311978480997511,1.377584958105821
60,CNN+Transformer,6,0.9228748844592696,0.7036587103339266,0.21921617454354017,0.5036675141437046,0.013730227655604499,0.5603734915546361,0.5273112606626486,1.477884750322582
60,CNN+Transformer,7,0.8486963165693047,0.6671107276535231,0.18158558865152197,0.5024860853432283,0.0130189989059276,0.5572709792382993,0.5244868376483148,1.5638660900331602
60,CNN+Transformer,8,0.7878910401430669,0.6363373418484838,0.15155369895651485,0.5070972766210862,0.01828930853138378,0.5594206027736592,0.5287818771002359,1.5842268782246947
60,CNN+Transformer,9,0.7389530283565692,0.6100429167391184,0.12891011149943205,0.5041343136581232,0.013769353145439794,0.5573408481591716,0.5258300635760573,1.650668977155293
